Year,Month,Day,Hour,Minute,Second,Millisecond,RoleName,TargetName,TargetType,OperationUsed,ReadOnly,change_s3,change_dynamoDB,remove_policy,Anomaly
2022,12,13,5,41,16,0,amplify-aws-serverless-airline-ReserveBookingRole-13640XAJJ5DQT,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,PutItem,False,0,0,0,0
2022,12,13,5,41,18,0,amplify-aws-serverless-airline-ConfirmBookingRole-15WJRJD83QCAR,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,1,0,0,0
2022,12,13,5,41,18,0,amplify-aws-serverless-airline-ConfirmBookingRole-15WJRJD83QCAR,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,1,0,0,0
2022,12,13,5,41,19,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,41,19,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,41,19,0,amplify-aws-serverless-airline-book-IngestFuncRole-UFHKG0VZ0WLT,Airline-LoyaltyData-master,dynamodb.amazonaws.com,PutItem,False,0,0,0,0
2022,12,13,5,41,19,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,41,19,0,Booking591342-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,41,20,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,41,22,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,41,23,0,amplify-aws-serverless-airline-StatesExecutionRole-B4AA0NUY4JKN,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,0,0,0,0
2022,12,13,5,41,24,0,amplify-aws-serverless-airline-ReserveBookingRole-13640XAJJ5DQT,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,PutItem,False,0,0,0,0
2022,12,13,5,41,26,0,Booking591342-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,41,26,0,amplify-aws-serverless-airline-StatesExecutionRole-B4AA0NUY4JKN,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,0,0,0,0
2022,12,13,5,41,26,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,41,26,0,amplify-aws-serverless-airline-b-CancelBookingRole-Z5O1YG2CR27F,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,0,0,0,0
2022,12,13,5,41,26,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,41,26,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,41,27,0,amplify-aws-serverless-airline-book-IngestFuncRole-UFHKG0VZ0WLT,Airline-LoyaltyData-master,dynamodb.amazonaws.com,PutItem,False,0,0,0,0
2022,12,13,5,41,30,0,amplify-aws-serverless-airline-booking-GetFuncRole-1LDUTLBWUA8VR,Airline-LoyaltyData-master,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,41,31,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,41,33,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,41,35,0,amplify-aws-serverless-airline-StatesExecutionRole-B4AA0NUY4JKN,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,0,0,0,0
2022,12,13,5,41,36,0,amplify-aws-serverless-airline-ReserveBookingRole-13640XAJJ5DQT,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,PutItem,False,0,0,0,0
2022,12,13,5,41,37,0,amplify-aws-serverless-airline-ConfirmBookingRole-15WJRJD83QCAR,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,1,0,0,0
2022,12,13,5,41,37,0,amplify-aws-serverless-airline-ConfirmBookingRole-15WJRJD83QCAR,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,1,0,0,0
2022,12,13,5,41,38,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,41,38,0,amplify-aws-serverless-airline-book-IngestFuncRole-UFHKG0VZ0WLT,Airline-LoyaltyData-master,dynamodb.amazonaws.com,PutItem,False,0,0,0,0
2022,12,13,5,41,38,0,Booking591342-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,41,38,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,41,38,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,41,39,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,41,40,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,41,42,0,amplify-aws-serverless-airline-StatesExecutionRole-B4AA0NUY4JKN,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,0,0,0,0
2022,12,13,5,41,43,0,amplify-aws-serverless-airline-ReserveBookingRole-13640XAJJ5DQT,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,PutItem,False,0,0,0,0
2022,12,13,5,41,45,0,amplify-aws-serverless-airline-ConfirmBookingRole-15WJRJD83QCAR,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,1,0,0,0
2022,12,13,5,41,45,0,amplify-aws-serverless-airline-ConfirmBookingRole-15WJRJD83QCAR,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,1,0,0,0
2022,12,13,5,41,45,0,Booking591342-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,41,46,0,amplify-aws-serverless-airline-book-IngestFuncRole-UFHKG0VZ0WLT,Airline-LoyaltyData-master,dynamodb.amazonaws.com,PutItem,False,0,0,0,0
2022,12,13,5,41,46,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,41,46,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,41,46,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,41,49,0,amplify-aws-serverless-airline-booking-GetFuncRole-1LDUTLBWUA8VR,Airline-LoyaltyData-master,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,41,50,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,41,51,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,41,54,0,amplify-aws-serverless-airline-StatesExecutionRole-B4AA0NUY4JKN,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,0,0,0,0
2022,12,13,5,41,55,0,amplify-aws-serverless-airline-ReserveBookingRole-13640XAJJ5DQT,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,PutItem,False,0,0,0,0
2022,12,13,5,41,56,0,amplify-aws-serverless-airline-ConfirmBookingRole-15WJRJD83QCAR,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,1,0,0,0
2022,12,13,5,41,56,0,amplify-aws-serverless-airline-ConfirmBookingRole-15WJRJD83QCAR,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,1,0,0,0
2022,12,13,5,41,57,0,amplify-aws-serverless-airline-book-IngestFuncRole-UFHKG0VZ0WLT,Airline-LoyaltyData-master,dynamodb.amazonaws.com,PutItem,False,0,0,0,0
2022,12,13,5,41,57,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,41,57,0,Booking591342-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,41,57,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,41,57,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,41,58,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,42,0,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,1,0,amplify-airline-readFromPublicBucket-role-46087qy7,amplify-public-bucket,s3.amazonaws.com,ListObjects,True,0,0,0,0
2022,12,13,5,42,1,0,Airline-BackLogOffice-v3-role-0r7a14xr,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Scan,True,0,0,1,0
2022,12,13,5,42,2,0,amplify-aws-serverless-airline-StatesExecutionRole-B4AA0NUY4JKN,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,0,0,0,0
2022,12,13,5,42,3,0,amplify-aws-serverless-airline-ReserveBookingRole-13640XAJJ5DQT,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,PutItem,False,0,0,0,0
2022,12,13,5,42,3,0,Airline-BackLogOffice-v3-role-0r7a14xr,amplify-booking-reports,s3.amazonaws.com,PutObject,False,1,0,0,0
2022,12,13,5,42,4,0,amplify-airline-readFromPublicBucket-role-46087qy7,amplify-public-bucket,s3.amazonaws.com,GetObject,True,0,0,0,1
2022,12,13,5,42,5,0,amplify-aws-serverless-airline-book-IngestFuncRole-UFHKG0VZ0WLT,Airline-LoyaltyData-master,dynamodb.amazonaws.com,PutItem,False,0,0,0,0
2022,12,13,5,42,5,0,amplify-aws-serverless-airline-ConfirmBookingRole-15WJRJD83QCAR,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,1,0,0,0
2022,12,13,5,42,5,0,amplify-aws-serverless-airline-ConfirmBookingRole-15WJRJD83QCAR,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,1,0,0,0
2022,12,13,5,42,5,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,5,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,5,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,5,0,Booking591342-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,42,8,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,8,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,8,0,Booking591342-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,42,8,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,9,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,42,11,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,13,0,amplify-aws-serverless-airline-ReserveBookingRole-13640XAJJ5DQT,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,PutItem,False,0,0,0,0
2022,12,13,5,42,13,0,Airline-BackLogOffice-v3-role-0r7a14xr,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Scan,True,0,0,1,0
2022,12,13,5,42,13,0,amplify-aws-serverless-airline-StatesExecutionRole-B4AA0NUY4JKN,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,0,0,0,0
2022,12,13,5,42,14,0,Airline-BackLogOffice-v3-role-0r7a14xr,amplify-booking-reports,s3.amazonaws.com,PutObject,False,1,0,0,0
2022,12,13,5,42,15,0,amplify-aws-serverless-airline-StatesExecutionRole-B4AA0NUY4JKN,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,0,0,0,0
2022,12,13,5,42,15,0,amplify-aws-serverless-airline-b-CancelBookingRole-Z5O1YG2CR27F,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,0,0,0,0
2022,12,13,5,42,16,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,16,0,Booking591342-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,42,16,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,16,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,16,0,amplify-aws-serverless-airline-book-IngestFuncRole-UFHKG0VZ0WLT,Airline-LoyaltyData-master,dynamodb.amazonaws.com,PutItem,False,0,0,0,0
2022,12,13,5,42,18,0,Airline-BackLogOffice-v3-role-0r7a14xr,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Scan,True,0,0,1,0
2022,12,13,5,42,20,0,Airline-BackLogOffice-v3-role-0r7a14xr,amplify-booking-reports,s3.amazonaws.com,PutObject,False,1,0,0,0
2022,12,13,5,42,22,0,amplify-aws-serverless-airline-booking-GetFuncRole-1LDUTLBWUA8VR,Airline-LoyaltyData-master,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,42,23,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,42,25,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,28,0,amplify-aws-serverless-airline-StatesExecutionRole-B4AA0NUY4JKN,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,0,0,0,0
2022,12,13,5,42,28,0,amplify-aws-serverless-airline-ReserveBookingRole-13640XAJJ5DQT,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,PutItem,False,0,0,0,0
2022,12,13,5,42,30,0,amplify-aws-serverless-airline-book-IngestFuncRole-UFHKG0VZ0WLT,Airline-LoyaltyData-master,dynamodb.amazonaws.com,PutItem,False,0,0,0,0
2022,12,13,5,42,30,0,amplify-aws-serverless-airline-b-CancelBookingRole-Z5O1YG2CR27F,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,0,0,0,0
2022,12,13,5,42,30,0,amplify-aws-serverless-airline-StatesExecutionRole-B4AA0NUY4JKN,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,0,0,0,0
2022,12,13,5,42,31,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,31,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,31,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,31,0,Booking591342-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,42,32,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,42,34,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,36,0,amplify-aws-serverless-airline-StatesExecutionRole-B4AA0NUY4JKN,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,0,0,0,0
2022,12,13,5,42,37,0,amplify-aws-serverless-airline-StatesExecutionRole-B4AA0NUY4JKN,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,0,0,0,0
2022,12,13,5,42,38,0,amplify-aws-serverless-airline-book-IngestFuncRole-UFHKG0VZ0WLT,Airline-LoyaltyData-master,dynamodb.amazonaws.com,PutItem,False,0,0,0,0
2022,12,13,5,42,39,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,39,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,39,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,39,0,Booking591342-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,42,42,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,42,44,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,46,0,amplify-aws-serverless-airline-StatesExecutionRole-B4AA0NUY4JKN,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,0,0,0,0
2022,12,13,5,42,48,0,amplify-aws-serverless-airline-ReserveBookingRole-13640XAJJ5DQT,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,PutItem,False,0,0,0,0
2022,12,13,5,42,48,0,amplify-aws-serverless-airline-b-CancelBookingRole-Z5O1YG2CR27F,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,0,0,0,0
2022,12,13,5,42,49,0,Booking591342-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,42,49,0,amplify-aws-serverless-airline-StatesExecutionRole-B4AA0NUY4JKN,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,0,0,0,0
2022,12,13,5,42,49,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,49,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,49,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,49,0,amplify-aws-serverless-airline-book-IngestFuncRole-UFHKG0VZ0WLT,Airline-LoyaltyData-master,dynamodb.amazonaws.com,PutItem,False,0,0,0,0
2022,12,13,5,42,50,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,42,52,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,54,0,amplify-aws-serverless-airline-StatesExecutionRole-B4AA0NUY4JKN,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,0,0,0,0
2022,12,13,5,42,55,0,amplify-aws-serverless-airline-ReserveBookingRole-13640XAJJ5DQT,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,PutItem,False,0,0,0,0
2022,12,13,5,42,56,0,amplify-aws-serverless-airline-ConfirmBookingRole-15WJRJD83QCAR,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,1,0,0,0
2022,12,13,5,42,56,0,amplify-aws-serverless-airline-ConfirmBookingRole-15WJRJD83QCAR,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,UpdateItem,False,1,0,0,0
2022,12,13,5,42,57,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
2022,12,13,5,42,57,0,Booking591342-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Booking-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,Query,True,0,0,0,0
2022,12,13,5,42,57,0,Flight10bebd-role-qo3gqdofx5eajomev6k4pbmdwq-devb,Flight-qo3gqdofx5eajomev6k4pbmdwq-devb,dynamodb.amazonaws.com,GetItem,True,0,0,0,0
